Timestamp,Source,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW,PinchAmount,TrackingSource
2026-08-25T18:00:58.233Z,right,shoulder_lift_joint,NULL,NULL,NULL,0,0,-0.6127649,0.7902653,NULL,HEADSET
2026-08-25T18:00:58.233Z,right,elbow_joint,-42.5,0,0,0,0,-0.5412901,0.8408359,NULL,HEADSET
2026-08-25T18:00:58.233Z,right,wrist_1_joint,-39.225,0,-10.915,0,0,0.9940671,0.1087683,NULL,HEADSET
2026-08-25T18:00:58.233Z,right,wrist_2_joint,0,-9.465002,0,0,0.4426673,0,0.896686,NULL,HEADSET
2026-08-25T18:00:58.233Z,right,wrist_3_joint,0,0,-8.23,0,0,-0.2630144,0.964792,NULL,HEADSET
2026-08-25T18:00:58.233Z,right,gripper,NULL,NULL,NULL,0,0,0,1,0.4084272,HEADSET
2026-08-25T18:00:58.257Z,right,endEffector,0.2069641,0.02498712,0.522895,0.6811446,0.02522995,-0.7208195,0.1257968,NULL,HEADSET
2026-08-25T18:00:58.257Z,right,base,0.0954186,-0.6156316,0.7209299,0.08908873,0.9262832,0.002662899,0.3661361,NULL,HEADSET
2026-08-25T18:00:58.257Z,right,shoulder_pan_joint,0,8.9159,0,0,-0.7110047,0,0.7031872,NULL,HEADSET
2026-08-25T18:00:58.257Z,right,shoulder_lift_joint,NULL,NULL,NULL,0,0,-0.6127607,0.7902685,NULL,HEADSET
2026-08-25T18:00:58.257Z,right,elbow_joint,-42.5,0,0,0,0,-0.5409535,0.8410525,NULL,HEADSET
2026-08-25T18:00:58.257Z,right,wrist_1_joint,-39.225,0,-10.915,0,0,0.9940611,0.1088231,NULL,HEADSET
2026-08-25T18:00:58.257Z,right,wrist_2_joint,0,-9.465002,0,0,0.4414557,0,0.8972831,NULL,HEADSET
2026-08-25T18:00:58.257Z,right,wrist_3_joint,0,0,-8.23,0,0,-0.263445,0.9646744,NULL,HEADSET
2026-08-25T18:00:58.257Z,right,gripper,NULL,NULL,NULL,0,0,0,1,0.4084381,HEADSET
2026-08-25T18:00:58.276Z,right,endEffector,0.2061453,0.02413899,0.5235361,0.6816056,0.02668894,-0.7203938,0.1254364,NULL,HEADSET
2026-08-25T18:00:58.276Z,right,base,0.09539285,-0.6170774,0.7196572,0.08885915,0.9260853,0.0039031,0.366681,NULL,HEADSET
2026-08-25T18:00:58.276Z,right,shoulder_pan_joint,0,8.9159,0,0,-0.7107003,0,0.703495,NULL,HEADSET
2026-08-25T18:00:58.276Z,right,shoulder_lift_joint,NULL,NULL,NULL,0,0,-0.6127566,0.7902718,NULL,HEADSET
2026-08-25T18:00:58.276Z,right,elbow_joint,-42.5,0,0,0,0,-0.5408821,0.8410984,NULL,HEADSET
2026-08-25T18:00:58.276Z,right,wrist_1_joint,-39.225,0,-10.915,0,0,0.9940598,0.1088355,NULL,HEADSET
2026-08-25T18:00:58.276Z,right,wrist_2_joint,0,-9.465002,0,0,0.4411841,0,0.8974166,NULL,HEADSET
2026-08-25T18:00:58.276Z,right,wrist_3_joint,0,0,-8.23,0,0,-0.2635416,0.9646481,NULL,HEADSET
2026-08-25T18:00:58.276Z,right,gripper,NULL,NULL,NULL,0,0,0,1,0.4077674,HEADSET
2026-08-25T18:00:58.299Z,right,endEffector,0.2058107,0.02395778,0.5238857,0.6818753,0.02693523,-0.720099,0.1256108,NULL,HEADSET
2026-08-25T18:00:58.299Z,right,base,0.09517819,-0.6174122,0.7192385,0.08896022,0.9259974,0.00424104,0.3668746,NULL,HEADSET
2026-08-25T18:00:58.299Z,right,shoulder_pan_joint,0,8.9159,0,0,-0.7104204,0,0.7037776,NULL,HEADSET
2026-08-25T18:00:58.299Z,right,shoulder_lift_joint,NULL,NULL,NULL,0,0,-0.6127321,0.7902907,NULL,HEADSET
2026-08-25T18:00:58.299Z,right,elbow_joint,-42.5,0,0,0,0,-0.5408244,0.8411356,NULL,HEADSET
2026-08-25T18:00:58.299Z,right,wrist_1_joint,-39.225,0,-10.915,0,0,0.9940572,0.1088585,NULL,HEADSET
2026-08-25T18:00:58.299Z,right,wrist_2_joint,0,-9.465002,0,0,0.4409381,0,0.8975375,NULL,HEADSET
2026-08-25T18:00:58.299Z,right,wrist_3_joint,0,0,-8.23,0,0,-0.2636317,0.9646235,NULL,HEADSET
2026-08-25T18:00:58.299Z,right,gripper,NULL,NULL,NULL,0,0,0,1,0.4076725,HEADSET
2026-08-25T18:00:58.319Z,right,endEffector,0.2057468,0.02378324,0.5241368,0.6823033,0.02682743,-0.7196842,0.1256872,NULL,HEADSET
2026-08-25T18:00:58.319Z,right,base,0.0953328,-0.6176324,0.718983,0.0889953,0.9259824,0.004341832,0.3669028,NULL,HEADSET
2026-08-25T18:00:58.319Z,right,shoulder_pan_joint,0,8.9159,0,0,-0.7104204,0,0.7037776,NULL,HEADSET
2026-08-25T18:00:58.319Z,right,shoulder_lift_joint,NULL,NULL,NULL,0,0,-0.6127321,0.7902907,NULL,HEADSET
2026-08-25T18:00:58.319Z,right,elbow_joint,-42.5,0,0,0,0,-0.5408244,0.8411356,NULL,HEADSET
2026-08-25T18:00:58.319Z,right,wrist_1_joint,-39.225,0,-10.915,0,0,0.9940572,0.1088585,NULL,HEADSET
2026-08-25T18:00:58.319Z,right,wrist_2_joint,0,-9.465002,0,0,0.4409381,0,0.8975375,NULL,HEADSET
2026-08-25T18:00:58.319Z,right,wrist_3_joint,0,0,-8.23,0,0,-0.2636317,0.9646235,NULL,HEADSET
2026-08-25T18:00:58.319Z,right,gripper,NULL,NULL,NULL,0,0,0,1,0.4074697,HEADSET
2026-08-25T18:00:58.342Z,right,endEffector,0.2058071,0.02374699,0.5240897,0.6822201,0.02716534,-0.7197421,0.125734,NULL,HEADSET
2026-08-25T18:00:58.342Z,right,base,0.09581181,-0.6177238,0.7188247,0.08885089,0.9260492,0.00437749,0.3667686,NULL,HEADSET
2026-08-25T18:00:58.342Z,right,shoulder_pan_joint,0,8.9159,0,0,-0.7101642,0,0.7040361,NULL,HEADSET
2026-08-25T18:00:58.342Z,right,shoulder_lift_joint,NULL,NULL,NULL,0,0,-0.6126768,0.7903336,NULL,HEADSET
2026-08-25T18:00:58.342Z,right,elbow_joint,-42.5,0,0,0,0,-0.5407904,0.8411574,NULL,HEADSET
2026-08-25T18:00:58.342Z,right,wrist_1_joint,-39.225,0,-10.915,0,0,0.9940533,0.1088946,NULL,HEADSET
2026-08-25T18:00:58.342Z,right,wrist_2_joint,0,-9.465002,0,0,0.4407189,0,0.8976452,NULL,HEADSET
2026-08-25T18:00:58.342Z,right,wrist_3_joint,0,0,-8.23,0,0,-0.2637154,0.9646006,NULL,HEADSET
2026-08-25T18:00:58.342Z,right,gripper,NULL,NULL,NULL,0,0,0,1,0.4074626,HEADSET
2026-08-25T18:00:58.358Z,right,endEffector,0.2054449,0.02348558,0.5244353,0.6828715,0.02838249,-0.7189953,0.126201,NULL,HEADSET
2026-08-25T18:00:58.358Z,right,base,0.09687489,-0.6183836,0.7180331,0.08821329,0.9260598,0.00518896,0.3668852,NULL,HEADSET
2026-08-25T18:00:58.358Z,right,shoulder_pan_joint,0,8.9159,0,0,-0.7099188,0,0.7042835,NULL,HEADSET
2026-08-25T18:00:58.358Z,right,shoulder_lift_joint,NULL,NULL,NULL,0,0,-0.6126163,0.7903805,NULL,HEADSET
