Timestamp,Source,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW,PinchAmount,TrackingSource
2026-08-25T18:00:57.905Z,left,IndexMetacarpal,-0.2908058,-0.1817217,0.0622208,0.67124,0.04507637,-0.1518708,-0.7241136,NULL,HEADSET
2026-08-25T18:00:57.905Z,left,IndexProximal,-0.3118315,-0.1068554,0.06962688,0.363473,-0.04508977,-0.07085462,-0.9278114,NULL,HEADSET
2026-08-25T18:00:57.905Z,left,IndexIntermediate,-0.3104022,-0.07842457,0.09853288,0.2161015,-0.05282344,-0.06402579,-0.9728364,NULL,HEADSET
2026-08-25T18:00:57.905Z,left,IndexDistal,-0.3088402,-0.06863341,0.1192264,0.1636155,-0.02015355,-0.07054234,-0.9837925,NULL,HEADSET
2026-08-25T18:00:57.905Z,left,IndexTip,-0.308286,-0.06167042,0.1422466,0.1636155,-0.02015355,-0.07054234,-0.9837925,NULL,HEADSET
2026-08-25T18:00:57.905Z,left,MiddleMetacarpal,-0.3029668,-0.1868295,0.06065792,0.66478,0.1388252,-0.170877,-0.7138601,NULL,HEADSET
2026-08-25T18:00:57.905Z,left,MiddleProximal,-0.3345016,-0.1199877,0.06640977,0.6396397,0.096301,-0.2334916,-0.7259952,NULL,HEADSET
2026-08-25T18:00:57.905Z,left,MiddleIntermediate,-0.3536049,-0.08155894,0.07302355,0.4371963,0.01096035,-0.2139353,-0.8734822,NULL,HEADSET
2026-08-25T18:00:57.905Z,left,MiddleDistal,-0.3603311,-0.05769055,0.09226437,0.3097433,-0.02701746,-0.2046385,-0.9281446,NULL,HEADSET
2026-08-25T18:00:57.905Z,left,MiddleTip,-0.361774,-0.04377733,0.1132285,0.3097433,-0.02701746,-0.2046385,-0.9281446,NULL,HEADSET
2026-08-25T18:00:57.905Z,left,RingMetacarpal,-0.3116967,-0.1948182,0.06150972,0.6164261,0.2219467,-0.1761892,-0.7346536,NULL,HEADSET
2026-08-25T18:00:57.905Z,left,RingProximal,-0.3491542,-0.1377685,0.07126613,0.69504,0.1275503,-0.2899698,-0.6454208,NULL,HEADSET
2026-08-25T18:00:57.905Z,left,RingIntermediate,-0.3721917,-0.1038685,0.07170143,0.5355042,0.04604759,-0.2847937,-0.7937302,NULL,HEADSET
2026-08-25T18:00:57.905Z,left,RingDistal,-0.3847829,-0.07692463,0.08530752,0.4213121,0.0134026,-0.2659746,-0.8669338,NULL,HEADSET
2026-08-25T18:00:57.905Z,left,RingTip,-0.3898769,-0.06095611,0.1007062,0.4213121,0.0134026,-0.2659746,-0.8669338,NULL,HEADSET
2026-08-25T18:00:57.905Z,left,LittleMetacarpal,-0.3182448,-0.2039696,0.06450832,0.5582674,0.3009898,-0.2050977,-0.745438,NULL,HEADSET
2026-08-25T18:00:57.905Z,left,LittleProximal,-0.3609616,-0.1592923,0.07682953,0.6098962,0.1857494,-0.3811345,-0.6695226,NULL,HEADSET
2026-08-25T18:00:57.905Z,left,LittleIntermediate,-0.3855227,-0.1347699,0.08476091,0.5622024,0.1575502,-0.3863543,-0.7140287,NULL,HEADSET
2026-08-25T18:00:57.905Z,left,LittleDistal,-0.4010473,-0.1189218,0.09144009,0.4643824,0.1061715,-0.3512624,-0.8060345,NULL,HEADSET
2026-08-25T18:00:57.905Z,left,LittleTip,-0.411405,-0.1067184,0.102838,0.4643824,0.1061715,-0.3512624,-0.8060345,NULL,HEADSET
2026-08-25T18:00:57.931Z,camera,head,0.1843892,0.1009798,0.06471767,0.01554619,-0.219466,-0.08802903,-0.9715163,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,Wrist,0.2259511,0.02974201,0.5214891,-0.1990296,0.4595407,0.2155341,-0.8383049,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,Palm,0.167243,0.02013074,0.5548605,-0.2370136,0.4433129,0.2770964,-0.8188505,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,ThumbMetacarpal,0.1903526,0.03321996,0.5156018,-0.2029998,0.7702622,-0.02361746,-0.6040942,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,ThumbProximal,0.1395286,0.01767836,0.5007566,0.03273213,0.8208988,-0.3529937,-0.447716,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,ThumbDistal,0.1180254,0.001842763,0.4908636,0.06268694,0.7933027,-0.3398339,-0.5012528,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,ThumbTip,0.09276731,-0.01428907,0.4830641,0.06268694,0.7933027,-0.3398339,-0.5012528,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,IndexMetacarpal,0.1926222,0.03267263,0.5264986,-0.2211531,0.5136845,0.2743722,-0.7822658,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,IndexProximal,0.1211254,0.02771677,0.5554395,-0.3406171,0.4773026,0.1882023,-0.7878721,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,IndexIntermediate,0.08548607,0.01427517,0.5686042,-0.4326611,0.4941939,0.128801,-0.7429587,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,IndexDistal,0.06628394,0.002425979,0.5718352,-0.4932895,0.4736522,0.07655407,-0.7255749,NULL,HEADSET
2026-08-25T18:00:57.931Z,right,IndexTip,0.04837382,-0.01337327,0.572655,-0.4932895,0.4736522,0.07655407,-0.7255749,NULL,HEADSET
